player_id,season_id,gp,oreb,dreb,ast,pts
93,2001-02,51,0.1,1.4,2.1,7.2
1134,2001-02,21,0.5,2.9,0.6,3.6
1829,2001-02,6,0,0.8,0.7,1.8
1085,2001-02,3,0,0.3,0.3,3.3
1956,2001-02,42,1.9,3.4,1.1,8
375,2001-02,10,1,2.3,1.2,9.3
2074,2001-02,23,0.3,0.9,0.5,3.2
1521,2001-02,82,0.2,1.8,4.3,6.6
1751,2001-02,71,2.2,4,0.2,5.4
2054,2001-02,67,1.9,3.6,0.3,7.3
2063,2001-02,59,1.7,2.5,0.3,5
147,2001-02,83,0.5,4,4.3,20.4
2048,2001-02,82,1.9,3.8,0.4,8.5
2224,2001-02,80,1,2.8,8.1,9.4
2037,2001-02,23,0.2,1.3,2.4,9.3
469,2001-02,40,0.8,5.3,4.3,21.5
1899,2001-02,73,1.5,4.4,2.5,10.7
2249,2001-02,13,0.2,0.5,0.7,0.3
1114,2001-02,9,0.1,1.8,0.9,4.3
2260,2001-02,70,2,2.3,0.8,6.4
679,2001-02,23,1,1.1,0.5,4.3
2044,2001-02,25,1.2,2,0.4,4.2
2215,2001-02,77,1.7,2.2,1.1,4.5
2078,2001-02,10,0.4,0.9,1.2,2.6
467,2001-02,82,1.6,5.7,9.9,14.7
2202,2001-02,80,1.6,2.7,3,14.4
1891,2001-02,78,0.5,2.9,5.7,19.3
1715,2001-02,65,0.3,2.7,8,14.8
1902,2001-02,82,2.5,4.3,0.9,5.7
976,2001-02,81,0.6,2.1,6.2,14.6
2244,2001-02,12,0.3,0.8,1,1.5
1741,2001-02,21,0.4,0.8,0.3,1.2
1983,2001-02,24,0.1,1,2.4,2.4
979,2001-02,72,2.6,7.9,1.6,19
1744,2001-02,56,1.6,2.6,0.4,5.3
2040,2001-02,15,0.3,1.4,0.3,1.1
966,2001-02,68,2.4,3.3,1.1,7.6
711,2001-02,76,1,3.1,5.3,21.4
2219,2001-02,7,0.4,0.6,0.3,1.4
754,2001-02,55,1,4.3,2.5,10.7
2343,2001-02,21,0.1,0.4,1.2,3.8
2207,2001-02,77,1,2.4,2.3,7.5
693,2001-02,72,2.1,4.2,1.1,10.7
2038,2001-02,71,1.1,2.9,0.3,2.7
680,2001-02,54,1,1.1,0.5,3.2
180,2001-02,41,0.4,1.4,3.4,6.9
317,2001-02,66,0.2,0.8,1.1,4.4
304,2001-02,82,0.7,2.5,8.2,13.4
961,2001-02,46,0.6,1.3,0.6,5
271,2001-02,47,0.2,0.9,0.3,4.2
468,2001-02,82,0.5,2.3,3.3,9
1886,2001-02,78,0.8,2.3,0.8,7.4
2218,2001-02,8,0.1,0.6,0.8,0.8
146,2001-02,66,0.4,1.3,0.5,1.7
1908,2001-02,81,1.5,4.5,1.4,8.3
436,2001-02,81,2.8,4.8,2.1,14.6
252,2001-02,80,1.8,6.8,4.3,22.4
2208,2001-02,29,0.4,1.3,0.5,2.2
1496,2001-02,81,1.7,5.8,2,14.8
1509,2001-02,75,2.3,4.7,0.4,6.6
383,2001-02,65,0.4,2.4,1.5,5.7
72,2001-02,76,0.8,2.9,5.3,9.6
2261,2001-02,36,0.5,1,3,5.3
1903,2001-02,72,2.2,5,1.9,14.1
2030,2001-02,73,1.5,3.8,2.6,14.9
1721,2001-02,81,2.2,5.2,1.1,11.3
954,2001-02,82,0.8,2.5,2.6,13.4
708,2001-02,81,3,9.1,5.2,21.2
1563,2001-02,81,0.3,2,3.6,5.7
788,2001-02,52,2,3.7,0.3,6.1
2039,2001-02,14,0,0.2,0.9,4.1
2213,2001-02,15,0.3,1,0.3,1.7
977,2001-02,80,1.4,4.1,5.5,25.2
703,2001-02,82,2.6,6.5,1.1,13.9
2198,2001-02,57,1.1,2.4,0.8,4.5
111,2001-02,66,1.6,2.7,0.8,7.1
1885,2001-02,29,1.1,5,5.9,13.1
441,2001-02,71,1.1,4.1,2.2,16.6
1716,2001-02,73,1.1,2.2,4.3,12.3
1683,2001-02,2,0,1,0,1.5
84,2001-02,81,0.7,3,3.9,19.4
2068,2001-02,23,0.1,0.6,0.2,4
1444,2001-02,56,1.4,2.2,0.6,4.7
1924,2001-02,79,1.3,2.4,1.2,10.8
1910,2001-02,14,0.7,1.5,0.2,2.2
283,2001-02,82,0.2,1.3,1.6,5.8
2254,2001-02,60,0.8,1.3,0.4,1.8
953,2001-02,43,3,6.4,1,12
446,2001-02,74,0.7,2.1,1.6,9.1
2124,2001-02,12,1.3,1.9,0.4,4.3
990,2001-02,82,2.1,3.9,0.7,9.4
2055,2001-02,5,1.2,1,0,4
1531,2001-02,39,1.2,2.1,0.4,4.8
948,2001-02,29,3.1,8,1.1,11.1
2033,2001-02,76,1.7,3.9,1.6,12.3
1548,2001-02,44,0.6,1.3,0.2,2.1
95,2001-02,30,0.8,0.6,0.3,1.9
349,2001-02,82,0.7,3.1,7.4,8.4
2058,2001-02,59,1.5,1.2,0.7,2.8
998,2001-02,45,0.4,1.2,0.4,1.9
1110,2001-02,46,0.9,2,0.4,4.5
2043,2001-02,32,0,0.2,0.8,2.2
672,2001-02,31,0.3,1.2,0.5,3.4
761,2001-02,4,0.8,0.8,0,0.8
1723,2001-02,81,2.5,4.6,1.3,11.8
2230,2001-02,10,0.3,0.1,0.4,2.1
2370,2001-02,27,1.2,2.4,0.8,5.1
1897,2001-02,55,1.3,3.6,2.3,13.2
2214,2001-02,26,0.3,0.7,0.1,1.2
688,2001-02,82,0.2,1.9,1.5,4
1722,2001-02,4,0.8,2.3,2.3,10.8
1720,2001-02,42,1.1,2.9,0.6,4.6
714,2001-02,69,1.3,3.9,3.3,20.6
893,2001-02,60,0.8,4.8,5.2,22.9
1709,2001-02,80,2.1,6.8,1.1,11.1
2072,2001-02,67,1.1,2.2,1.4,11.4
1913,2001-02,15,1.5,1.9,0.3,1.1
1565,2001-02,11,1.1,1.2,0.3,2
1710,2001-02,80,0.5,2.3,5,13.7
2229,2001-02,15,0.1,0.8,1.3,2.8
2034,2001-02,63,0.8,3.6,3.1,15.2
2130,2001-02,3,0,0.7,0.7,1.7
1630,2001-02,30,0.7,1,0.4,2.6
1960,2001-02,69,0.2,0.9,1.2,3.3
782,2001-02,64,0.2,1.3,0.9,4.1
348,2001-02,11,0.5,0.7,0.5,2.6
42,2001-02,68,1.2,2.3,1.4,7.1
983,2001-02,82,0.9,2.1,4.9,8.1
302,2001-02,35,0.2,1.3,3.3,3.4
2050,2001-02,63,1.4,2.1,2.4,14
1737,2001-02,82,3,5,0.4,9.7
98,2001-02,15,0.1,2.1,0.9,4
89,2001-02,72,0.4,3.1,6.6,18.4
2369,2001-02,11,0.3,0.5,0.2,2.7
1918,2001-02,29,0.4,0.8,0.1,1.9
2071,2001-02,36,0.8,1.4,0.1,1.5
2351,2001-02,65,0.7,1.2,0.6,6
970,2001-02,77,1.6,2.9,0.5,7.7
136,2001-02,80,3.4,6.4,1.3,8.4
1727,2001-02,80,1,3.3,1.2,11.1
121,2001-02,65,0.9,3.1,0.5,6
2200,2001-02,82,2.9,6,2.7,17.6
1718,2001-02,82,1,5.9,3.2,26.1
978,2001-02,71,1,4.2,2.5,21.2
461,2001-02,79,2.9,4.4,1.6,7
1542,2001-02,64,1.2,2.3,0.8,6.8
2056,2001-02,22,0.7,0.5,0.3,2
2047,2001-02,81,1.4,2.7,1.6,13.3
1900,2001-02,36,0.3,0.9,1,4
1711,2001-02,78,2.3,5.2,1.1,13.5
1747,2001-02,50,0.2,1.2,2.9,3.5
1952,2001-02,74,0.4,1.1,1,3.4
753,2001-02,1,0,0,2,0
988,2001-02,13,0.7,1.2,2,3.2
1740,2001-02,71,2,5.1,1.7,16.8
739,2001-02,79,1.7,6.4,1.9,19.3
1725,2001-02,82,2.4,4.1,0.9,8.4
2237,2001-02,1,0,1,0,5
951,2001-02,69,1.2,3.3,3.9,21.8
397,2001-02,79,0.3,2.5,3.2,16.5
1073,2001-02,8,0.6,0.5,0.1,2.6
1888,2001-02,63,1.2,2.3,2.7,20
2210,2001-02,79,1.1,2.6,1.8,9.4
1594,2001-02,59,0.4,0.8,1.9,2.1
296,2001-02,82,1.1,3.6,3.5,7.9
1729,2001-02,82,0.8,2.2,2.2,11.7
109,2001-02,81,1.6,4.3,2.9,6.8
123,2001-02,16,0.4,1,3.1,3.9
1714,2001-02,61,1.1,2,0.6,3.7
393,2001-02,76,0.6,2.4,6.1,10.4
1934,2001-02,63,0.8,3.5,1.1,9.4
915,2001-02,77,1.7,2.8,1.4,11.9
2206,2001-02,16,0.1,1,0.8,3.5
1500,2001-02,53,0.9,2.4,2.4,13.9
2257,2001-02,33,0.6,1,0.1,1.2
1739,2001-02,75,2.1,1.9,1.4,11.2
1601,2001-02,33,0.3,1.2,2.2,5.8
1763,2001-02,75,1.8,2.2,0.7,4.9
208,2001-02,74,0.7,3.5,6.7,19.7
694,2001-02,12,0.2,1,0.3,3.3
417,2001-02,74,0.2,0.9,0.6,3.3
955,2001-02,69,1.9,5.1,0.9,6.7
2223,2001-02,34,0.7,1.3,0.1,1.5
1513,2001-02,80,2.4,4.7,0.7,6.4
1909,2001-02,75,1.5,2.3,1.1,6.7
281,2001-02,41,2,3.1,0.3,4.9
937,2001-02,62,1.2,3.9,5.9,10.6
1752,2001-02,21,0.9,2.7,0.4,4.6
399,2001-02,61,0.5,1.5,0.4,3
1742,2001-02,50,0.3,0.9,1.7,4.4
1000,2001-02,82,0.7,2.3,0.9,5
2203,2001-02,78,2.3,3.1,2.8,14.4
406,2001-02,67,3.5,7.2,3,27.2
949,2001-02,77,2.6,6.5,3.1,21.2
762,2001-02,53,1,2.3,0.4,4.1
431,2001-02,75,1.2,2.6,0.7,6.1
1890,2001-02,81,2.6,7.3,2,19.1
1035,2001-02,21,2.5,2.4,0.4,3.9
2098,2001-02,70,1.2,1,0.6,4.7
2049,2001-02,67,0.7,1.7,3,7.2
278,2001-02,77,0.8,2.2,1.3,4.7
1536,2001-02,23,0.1,1,0.5,3.9
950,2001-02,82,0.9,2.3,8.1,20.4
1883,2001-02,57,1.8,5.2,6.4,21.6
1864,2001-02,9,0.1,0.4,0.6,0.6
70,2001-02,65,0.1,0.8,1,4.1
959,2001-02,82,0.6,2.5,7.7,17.9
2212,2001-02,53,0.8,1.1,0.1,3.6
120,2001-02,77,0.6,1.9,2,11.6
2031,2001-02,68,2.4,4,0.7,11.8
2347,2001-02,9,0.7,1.3,0.6,2.2
1505,2001-02,24,1.7,1.8,1,5.6
2242,2001-02,68,1.1,2,0.9,3.8
210,2001-02,32,0.5,2.4,8.3,12.4
345,2001-02,72,0.2,2.1,2.8,5.5
689,2001-02,3,1.7,3.7,0.3,8.7
2357,2001-02,40,0.3,0.8,1.8,3.1
1495,2001-02,82,3.3,9.4,3.7,25.5
896,2001-02,68,0.2,1.6,4.1,9.6
1906,2001-02,9,0.6,0.2,0.1,1.3
1501,2001-02,74,0.9,3.2,1.4,11.7
1928,2001-02,62,2.5,3.6,1.3,9.7
339,2001-02,44,1.3,3.7,1.8,6.5
389,2001-02,59,0.7,3,3.5,9.9
1499,2001-02,74,2.5,4,0.5,6.9
960,2001-02,63,0.9,2.3,2.1,9.5
763,2001-02,73,1.4,3.1,0.4,5.5
2225,2001-02,77,0.4,2.1,4.3,9.2
1503,2001-02,76,2,5.9,5.3,25.6
145,2001-02,40,0.5,0.9,0.5,5.7
1892,2001-02,44,0.3,1,1.4,4.8
696,2001-02,74,0.3,1.8,4.4,7.9
969,2001-02,49,1,1.1,0.2,2
1762,2001-02,22,1.5,1.5,0.8,3.4
2239,2001-02,78,0.8,2.4,2.2,8.7
1607,2001-02,81,0.4,1.4,3.1,11.7
2211,2001-02,82,1.2,2.7,0.9,5.9
238,2001-02,26,3,7.5,0.9,8
1838,2001-02,70,1.5,3,1.3,6.3
1731,2001-02,71,0.2,1.5,3.5,7.8
2199,2001-02,71,1.6,3.2,0.8,6.1
2349,2001-02,14,0.5,1.6,0.4,2.9
452,2001-02,55,3.1,3.3,1.3,14.1
1713,2001-02,60,2.3,2.9,4,24.7
219,2001-02,2,0,0,1,1
958,2001-02,79,2.1,2.3,0.4,4.6
124,2001-02,80,2.6,5.8,3.7,11.1
2209,2001-02,61,0.7,3,1.3,6.7
1735,2001-02,67,1.5,2.5,0.2,4.3
1907,2001-02,58,0.2,0.7,1,3.3
702,2001-02,71,0.5,2,1.8,11.5
1887,2001-02,82,1.5,3.3,3.1,18.7
1005,2001-02,48,0.8,2.6,1.4,9.4
962,2001-02,56,0.6,1.7,0.7,3.8
1917,2001-02,55,0.3,1.7,0.4,5.6
445,2001-02,78,0.6,3.1,2.2,15.1
2226,2001-02,62,0.2,0.9,1.5,5.2
1895,2001-02,28,0.1,0.7,1.3,2.5
2216,2001-02,41,0.7,0.9,0.3,2.8
1442,2001-02,74,1.1,2.8,0.5,6.9
1985,2001-02,54,2,2.6,0.3,6
980,2001-02,62,2.2,3.2,1.1,11.1
2062,2002-03,2,0,0,1,0
243,2002-03,80,0.8,3.6,3.5,9
1425,2002-03,81,1.7,2.4,1.1,6.2
2492,2002-03,19,0.1,0.4,0.6,1.6
1502,2002-03,82,2.1,3.8,0.5,5.4
1559,2002-03,74,1.2,2.4,1.4,4.4
1733,2002-03,82,1.9,4.3,1.5,12.2
673,2002-03,82,1.9,3,0.5,4.8
275,2002-03,82,0.3,2.5,2.7,22.5
947,2002-03,82,0.8,3.4,5.5,27.6
2228,2002-03,11,0,0.5,0.1,0.6
1541,2002-03,78,0.7,2.4,5.3,13.2
1043,2002-03,11,0.6,1.4,0.5,1
2405,2002-03,82,3,5.7,1,13.5
1889,2002-03,80,1.1,2.9,6.7,13.6
1905,2002-03,80,1.8,3.4,1.7,12
692,2002-03,77,1.8,2.6,0.7,4.7
358,2002-03,58,1.1,3.3,4.1,10.6
1738,2002-03,45,0.8,0.9,0.5,2.1
1712,2002-03,82,2.4,4.7,1.9,22.2
1853,2002-03,49,0.2,1.4,4.1,4.1
924,2002-03,15,0,0.4,0.3,1.7
1533,2002-03,66,0.2,1,1.3,4.1
193,2002-03,65,1.4,5,3.2,7.2
324,2002-03,82,0.5,2.5,3,7.7
2541,2002-03,11,0.4,0.4,0.5,1.5
952,2002-03,78,1.3,5.9,4.8,20.1
1498,2002-03,67,0.2,0.9,1.3,3.7
213,2002-03,53,2.5,5.8,2.5,13.9
176,2002-03,4,0.3,1.3,0,1
1609,2002-03,26,0.8,1.5,0.2,2.3
717,2002-03,78,1.1,3.2,1.8,6.1
1506,2002-03,49,0.8,2.3,1.1,5.1
422,2002-03,48,0.2,0.4,1.3,3.3
1884,2002-03,50,1.1,2.6,6.4,17.1
1112,2002-03,73,4,11.4,1.6,6.9
902,2002-03,35,0.3,1.4,2.1,4.4
448,2002-03,80,1.7,2.9,1.4,4.7
682,2002-03,55,1.1,2,3.2,7.3
1517,2002-03,59,1,2.7,3.1,15.2
2250,2002-03,36,0.9,1.2,0.6,3.3
1719,2002-03,75,1.3,3.9,3.3,15.2
2411,2002-03,14,0.2,0.6,0.2,2.1
1802,2002-03,73,2.5,5.7,2.6,13.1
2220,2002-03,17,0,0.2,0.1,1.4
1585,2002-03,6,0.3,0,0,0.3
2217,2002-03,81,2.4,2.6,0.4,6.2
699,2002-03,75,0.6,3.4,5.1,10.3
1510,2002-03,55,0.3,1.2,4.2,3.9
2073,2002-03,5,0.6,0.4,0.2,0.8
258,2002-03,82,2.9,7.3,1.3,10.3
2243,2002-03,59,0.7,1.7,0.8,3.1
216,2002-03,72,0.3,1.4,1.4,3.5
1730,2002-03,77,1.8,3,0.2,6
1477,2002-03,82,0.7,2.2,1.4,7.1
1743,2002-03,26,0.3,0.8,0.3,1.2
1724,2002-03,13,0.3,0.7,0.8,1.5
935,2002-03,70,0.6,2.4,1,4.5
384,2002-03,81,0.9,2.6,2,8.6
1916,2002-03,47,0.7,1.6,0.3,2.9
2306,2002-03,44,0.3,0.3,1.2,2.8
2430,2002-03,81,2.5,5,1.3,10
2406,2002-03,78,1.7,3.4,2.7,15.4
2418,2002-03,72,0.4,0.8,1,5.1
2456,2002-03,15,0.4,0.5,0.1,0.9
891,2002-03,42,0.9,1.7,1,1.8
1520,2002-03,3,0,0,0.3,1.7
369,2002-03,66,0.4,2.3,4.6,7.2
1497,2002-03,74,0.5,3.2,3.9,16.2
685,2002-03,30,1.5,2.9,0.7,6.3
2365,2002-03,59,1.8,2.8,0.5,5.2
164,2002-03,12,0.3,0.2,1.3,1.3
1544,2002-03,5,0.6,0.8,0.2,4.8
201,2002-03,3,0.7,0,0,0
2423,2002-03,51,0.3,0.8,0.4,3.9
2036,2002-03,52,1.8,2.7,0.5,5.9
168,2002-03,21,0.9,1.5,1,4.8
2442,2002-03,1,1,0,0,4
185,2002-03,67,2.4,8.1,5.4,23
43,2002-03,51,0.1,1.3,2.8,7
2404,2002-03,46,0.7,1.6,0.5,3.7
363,2002-03,76,1.5,5.1,3.1,8.3
1088,2002-03,65,0.3,1.2,2.7,7.1
221,2002-03,79,2.7,4.9,0.9,6.6
361,2002-03,81,1,2.9,3.3,12.2
1736,2002-03,9,1.1,2.3,1.1,4.4
1894,2002-03,64,1.2,3.8,1.9,16.8
916,2002-03,50,1.4,2.7,1,3
722,2002-03,82,1.8,2.6,1.3,12
2042,2002-03,66,0.6,1.2,1.2,7.9
1749,2002-03,73,1,3.2,2.8,17.5
2402,2002-03,47,0.4,1.3,2.8,13.4
905,2002-03,78,3,4.2,1.2,7.4
2053,2002-03,10,0.7,1.3,0.4,1.9
1800,2002-03,49,0.2,1.2,1.6,4.6
757,2002-03,59,0.7,1.9,3.5,6.9
2245,2002-03,5,0.6,2.4,0.6,5.6
2424,2002-03,50,0.2,0.7,1.7,3.7
2429,2002-03,49,1.3,2.7,0.2,3.4
2061,2002-03,60,0.3,1.1,0.4,3.1
198,2002-03,64,0.3,0.9,0.3,1.9
1504,2002-03,17,1.6,2.6,0.7,3.5
330,2002-03,13,0.5,0.8,0.5,2.6
2032,2002-03,67,1.7,3.7,2.6,9.2
353,2002-03,82,1.1,2.5,3.9,9.4
1032,2002-03,75,1,1.1,0.5,2.4
764,2002-03,64,2.5,5.4,1,8.5
133,2002-03,73,0.5,1.9,3.4,16.7
2205,2002-03,80,0.8,1.9,0.5,1.5
2052,2002-03,61,0.4,1,0.7,4.6
2352,2002-03,15,0.5,0.5,1.5,1.5
1507,2002-03,76,0.7,2.8,4.3,13.9
965,2002-03,82,0.5,2.4,3.6,10.5
934,2002-03,64,2.4,4.7,1.4,9.4
2046,2002-03,80,1.9,4.6,2,14.3
1904,2002-03,71,1.3,2.7,1.3,6.9
2484,2002-03,10,0.8,1,0.7,3
87,2002-03,24,2.3,4.1,0.8,5.8
1901,2002-03,76,0.8,2.9,1.9,9.7
1717,2002-03,80,1,8.9,3,25.1
690,2002-03,1,0,0,0,1
2051,2002-03,77,1.6,3.7,1.3,7.9
681,2002-03,3,0,1,0,0
923,2002-03,78,3,6,1.8,13.4
57,2002-03,80,0.8,3.5,4.7,9.4
2400,2002-03,70,2.3,4.2,1.2,12.5
1863,2002-03,68,0.5,0.8,3.3,8.8
2248,2002-03,79,0.6,1.5,2.8,5.5
2204,2002-03,77,1.8,4.2,1.1,8.6
2067,2002-03,55,0.3,1.5,1.6,7.5
224,2002-03,47,0.7,4.1,3.7,18.5
1944,2002-03,64,1.2,1.9,1,5.7
2201,2002-03,81,1.4,2.9,0.5,10.5
2059,2002-03,48,1.9,2.8,1,6.7
981,2002-03,35,0.3,0.5,0.2,1.5
922,2002-03,56,0.8,2.4,0.9,6.1
1882,2002-03,62,4.6,6.8,2.5,18.5
1023,2002-03,24,0.2,1.6,1.5,3.7
15,2002-03,62,0.7,1.8,1.1,9.7
727,2002-03,82,0.9,2.8,6.6,12.9
677,2002-03,82,1.7,2.9,1.7,9.1
956,2002-03,82,3,3.6,0.7,8.2
1065,2002-03,71,0.3,1.7,2.9,6.5
911,2002-03,69,1.7,2.6,0.3,2.2
2041,2002-03,38,1.8,2.5,0.1,4.8
1915,2002-03,17,0.6,1.1,0.4,1
2436,2002-03,14,0,0.3,0.4,1.9
2421,2002-03,21,0.1,0.7,1.6,1.3
697,2002-03,63,0.2,2,1.1,2.3
2410,2002-03,19,0.2,0.3,0.3,1.2
56,2002-03,80,1,3.2,8.3,20.4
718,2002-03,80,1.3,2.3,1,6
248,2002-03,81,1.7,2.6,1.3,4.5
2222,2002-03,47,0.8,1.9,0.5,4.7
2240,2002-03,82,1.2,3.5,6.3,18.3
779,2002-03,62,0.5,2,1,9
299,2002-03,69,1.2,5.4,3,20.8
1921,2002-03,76,0.5,2.7,1.8,12.3
255,2002-03,29,1.4,5.7,4.2,14.5
3,2002-03,41,0.6,1.4,0.6,1.8
1761,2002-03,75,1,1.9,1.3,6
323,2002-03,29,1,2.5,0.4,4.2
731,2002-03,81,2.2,4,0.7,5.4
2462,2002-03,3,0,0.3,0.3,0
2045,2002-03,67,0.5,2.3,1.3,6.7
270,2002-03,5,0.4,1.2,1.4,5.2
458,2002-03,82,0.3,2,5.4,9.1
93,2002-03,43,0.1,0.7,0.7,1.8
2080,2002-03,42,0.1,0.3,0.8,1.9
1956,2002-03,73,1.2,2.5,1.4,7.7
2452,2002-03,64,0.3,2,2.6,8.3
1521,2002-03,80,0.3,1.2,2.9,5.9
1751,2002-03,16,2.3,2.3,0.1,4.2
2054,2002-03,33,1.4,2.3,0.4,4.9
2063,2002-03,65,1.5,2,0.6,3.8
147,2002-03,82,0.8,3.5,4.8,22.1
2048,2002-03,82,3.2,5.7,1.1,10.3
2224,2002-03,73,0.8,2.8,7.5,7.8
2037,2002-03,80,0.3,2.1,4.2,10.7
469,2002-03,82,0.8,5.3,5.6,21.6
2441,2002-03,5,0.2,0.2,0.2,0
1899,2002-03,83,1.1,4,2.2,10.8
2249,2002-03,10,0.5,0.4,1.8,2.2
2457,2002-03,34,0.3,0.8,1.1,2.5
2407,2002-03,20,1.3,1.6,0.8,4
2260,2002-03,22,1.5,1.3,0.6,5.5
679,2002-03,51,1.3,2.1,0.7,5.8
2044,2002-03,13,0.9,1.3,0.1,2.8
2215,2002-03,81,1.7,2.9,1.1,5.7
467,2002-03,80,1.4,4.9,8.9,18.7
2202,2002-03,82,1.4,3.3,3,15.6
1891,2002-03,81,0.5,3,7.4,17.2
1715,2002-03,76,0.3,2.5,8.3,12.1
2398,2002-03,75,0.4,2.2,4.7,9.5
1902,2002-03,77,1.5,2.1,0.7,2.1
976,2002-03,75,0.3,1,2.3,5.8
2244,2002-03,8,1,1,0.8,5.6
1741,2002-03,67,1.4,3.9,0.6,6.8
1983,2002-03,53,0.4,0.7,1.4,2.3
979,2002-03,77,2.6,7.7,2,20.8
1744,2002-03,51,1.5,2.7,0.5,5.4
2040,2002-03,51,1.2,2.3,0.4,4
966,2002-03,71,3.3,5.9,1.3,9.7
711,2002-03,70,0.9,2.8,4.5,21.5
2219,2002-03,75,0.9,1.6,0.9,2.6
754,2002-03,63,1.3,2.8,1.9,7.7
2412,2002-03,37,0.3,0.4,0.7,1.6
2207,2002-03,82,0.7,2.5,2.6,9.8
693,2002-03,54,2.1,2.9,0.7,7.5
2038,2002-03,32,1.5,3,0.4,1.5
680,2002-03,50,0.5,1,0.4,2
180,2002-03,12,0.1,1.2,2.4,3.4
2422,2002-03,64,0.3,0.7,0.7,2.1
304,2002-03,82,0.6,1.8,7.7,10.8
468,2002-03,80,0.4,1.8,2.6,6.9
1886,2002-03,46,0.9,2,0.9,6.6
2218,2002-03,17,0.2,0.4,0.6,1.4
2413,2002-03,42,0.3,1.4,1,6.4
1038,2002-03,58,0.3,1.1,0.8,2.3
1908,2002-03,80,1.3,3.7,1.4,9.8
2454,2002-03,82,0.5,2.5,3.4,5.1
436,2002-03,77,2.4,5.2,3,18.4
2416,2002-03,76,0.3,0.9,0.9,3
252,2002-03,81,1.4,6.4,4.7,20.6
2208,2002-03,51,0.9,1.9,0.4,2.8
1496,2002-03,74,2.1,4.9,1.3,15.9
1509,2002-03,73,1.8,4.1,0.3,4.5
2256,2002-03,16,0.3,1.8,0,2
383,2002-03,82,0.6,2.4,1.9,8.7
72,2002-03,61,0.5,1.7,3.2,6.1
2261,2002-03,39,0.4,0.7,1.7,3.4
1903,2002-03,66,2.8,5.2,1.7,10.1
2030,2002-03,77,2.1,6.2,2.4,16.7
1721,2002-03,80,1.7,3.9,1,6.7
954,2002-03,65,0.8,3.1,2.6,13
708,2002-03,82,3,10.5,6,23
1563,2002-03,82,0.3,1.9,3.5,6.5
788,2002-03,71,1.2,2,0.3,4.2
2039,2002-03,55,0.2,1.1,1.6,6.4
2213,2002-03,12,0,0.6,0.3,0.5
977,2002-03,82,1.3,5.6,5.9,30
703,2002-03,81,2,5.9,2,14
2198,2002-03,80,1.6,3.7,0.7,7.4
111,2002-03,55,0.8,2.1,0.3,5
1885,2002-03,49,1.2,5.4,3.6,14.6
1716,2002-03,67,1,3.6,3.1,12.8
84,2002-03,74,0.6,3.2,4.5,16.4
2068,2002-03,12,0.1,0.3,0.3,3.6
1444,2002-03,27,0.6,1.4,0.3,2.7
1924,2002-03,38,0.8,1,0.7,5.5
283,2002-03,29,0.5,1.5,2.4,9.7
2437,2002-03,55,1.2,1.8,0.3,4.8
2254,2002-03,38,0.7,1.8,0.5,2.1
953,2002-03,70,2.4,5.1,1.1,11.4
446,2002-03,77,0.8,2.2,2,10.3
1766,2002-03,16,0.3,1.2,0,2.5
2124,2002-03,80,1.7,3.6,0.7,9.6
990,2002-03,79,1.9,4.5,1.6,10.4
2055,2002-03,22,1.3,2.4,0.3,5.5
1938,2002-03,69,0.7,1.7,2,7.6
1531,2002-03,77,1.1,1.8,0.5,5.5
948,2002-03,29,2.6,4.6,1.6,7.6
2033,2002-03,38,2.1,3.6,1.3,11.7
2409,2002-03,39,0.5,0.8,0.2,4.1
1548,2002-03,81,1.4,2.4,0.7,5
95,2002-03,16,0.5,0.8,0.3,0.8
349,2002-03,82,0.4,1.7,4.6,4.7
2058,2002-03,54,1.6,1.4,0.7,3.2
1110,2002-03,4,1.3,0.5,0,1
2060,2002-03,66,0.5,1.9,2.9,7.4
2043,2002-03,12,0.1,0.6,0.8,1.3
1723,2002-03,78,2.4,4.2,1.7,17.6
1074,2002-03,14,0.1,0.4,1.2,1.7
1508,2002-03,67,1.4,2.1,1,8.4
2246,2002-03,72,1.6,3,1,6.9
2408,2002-03,52,1.2,2.1,0.3,4.5
2370,2002-03,12,0.2,0.7,0.3,0.8
1897,2002-03,69,1.5,3.8,2.9,15.5
2214,2002-03,67,2.4,3.7,1,5
688,2002-03,78,0.2,1.4,1.3,3
1722,2002-03,6,0.2,0.8,1.3,4.8
1720,2002-03,75,0.9,2.1,0.6,4.4
714,2002-03,69,1.6,4.3,3,19.3
893,2002-03,82,0.9,5.2,3.8,20
1709,2002-03,36,1.6,7.5,1.3,12.3
2072,2002-03,82,1.2,3.3,1.4,15.1
1565,2002-03,47,0.4,0.8,0.1,0.8
2471,2002-03,75,1.1,2.3,0.7,6.4
1710,2002-03,55,0.6,2.1,5.2,15.9
2399,2002-03,82,0.8,1.8,1.3,5.7
2229,2002-03,78,0.3,1.6,3.2,7.8
2034,2002-03,65,0.7,4.5,2.6,15.6
2366,2002-03,46,0.4,1.1,2,3.2
1630,2002-03,8,0.8,0.3,0.4,2.3
1960,2002-03,80,0.6,2.3,3.2,5
42,2002-03,21,0.6,1.6,1.2,4.4
983,2002-03,82,0.5,1.5,2.4,4.4
2050,2002-03,82,1.2,3.2,2.3,14.1
1572,2002-03,7,1.3,2,0.7,3.3
1737,2002-03,35,1.3,2.3,0.2,4.6
2403,2002-03,80,2.6,3.5,1.9,10.5
89,2002-03,73,0.5,2.4,4.3,12.5
2401,2002-03,81,0.8,1.4,1.1,3.9
